NodeID4,Worklflow_Node,Unit_Node1_1,Unit_Node1_2,Unit_Node1_3,Unit_Node1_4,Unit_Node1_5,Unit_Node1_6,Unit_Node1_7,Unit_Node1_8,IC
fc061,Urgent Repairs Workflow,Reporting Repairs to Landlord/Agent,Contacting Service Providers,,,,,,,1
fc062,Non-Urgent Repairs Workflow,Reporting Repairs to Landlord/Agent,Negotiating Repairs,,,,,,,1
fc063,Dispute Resolution Workflow,Application to NCAT,Compensation Claims,,,,,,,1
fc071,Security Maintenance Workflow,Reporting Security Issues to the Landlord/Agent,Installation of Reasonable Security,,,,,,,1
fc072,Tribunal Application Workflow,Application to NCAT for Orders,Presenting Evidence for Inadequate Security,,,,,,,1
fc073,Security Compensation Workflow,Application to NCAT for Orders,Rent Reduction Due to Insecurity,,,,,,,1
fc081,Landlord Entry Workflow,Entry with Tenant Consent,Providing Notice for Entry,,,,,,,1
fc082,Privacy Breach Resolution Workflow,Tenant＊s Rights to Privacy,Providing Notice for Entry,,,,,,,1
fc083,Dispute Resolution Workflow,Application to NCAT,Seeking Compensation,,,,,,,1
fc091,Termination Without a Reason Workflow,Issuance of Termination Notice,Notice Period,,,,,,,1
fc092,Breach of Agreement Workflow,Issuance of Termination Notice,Application to NCAT,,,,,,,1
fc093,Domestic Violence Workflow,Issuance of Termination Notice,Immediate Termination,,,,,,,1
fc101,Termination Without Grounds Workflow,Issuance of Termination Notice,Minimum Notice Period,,,,,,,1
fc102,Termination for Breach Workflow,Issuance of Termination Notice,Remedying the Breach,,,,,,,1
fc103,Retaliatory Eviction Workflow,Issuance of Termination Notice,Challenging the Notice,,,,,,,1
fc104,Hardship Termination Workflow,Application to NCAT for Hardship,Tribunal Consideration of Hardship,,,,,,,1
fc111,Breach of Agreement Workflow,Identifying a Breach,Application to NCAT,,,,,,,1
fc112,Termination Workflow,Issuance of Tribunal Orders,Application to NCAT,,,,,,,1
fc113,Bond Dispute Workflow,Lodging a Bond Dispute,Application to NCAT,,,,,,,1
fc114,Hearing Workflow,Preparing for the Hearing,Issuance of Tribunal Orders,,,,,,,1
fc121,Fixed-Term Tenancy Workflow,Issuance of DV Termination Notice,Application to NCAT,,,,,,,1
fc122,Periodic Tenancy Workflow,Issuance of DV Termination Notice,Application to NCAT,,,,,,,1
fc123,Sub-Tenant Workflow,Issuance of DV Termination Notice,Application to NCAT,,,,,,,1
fc124,Domestic Violence Protection Workflow,Changing the Locks,Seeking AVOs,,,,,,,1
fc131,Dispute Resolution Workflow,Mediation by NSW Fair Trading,Application to NCAT,,,,,,,1
fc132,Repairs Workflow,Owners Corporation's Responsibility for Repairs,Tenant's Request to Owners Corporation,,,,,,,1
fc133,Pet Approval Workflow,Requesting Approval from the Owners Corporation,Application to NCAT,,,,,,,1
fc134,By-Laws Compliance Workflow,Owners Corporation's Responsibility for Repairs,Tenant's Request to Owners Corporation,,,,,,,1
fc141,Eviction Workflow,Providing Written Notice to Leave,Application to NCAT,,,,,,,1
fc142,Dispute Resolution Workflow,Application to NCAT,Settling Disputes through Conciliation,,,,,,,1
fc143,Repairs and Maintenance Workflow,Reporting Repairs to Landlord,Contacting Local Council,,,,,,,1
fc144,Termination Workflow,Providing Written Notice to Leave,Removing Personal Belongings,,,,,,,1
fc151,Sub-Tenant Workflow,Signing a Written Agreement,Providing Written Notice,,,,,,,1
fc152,Co-Tenant Workflow,Co-Tenants' Shared Liability,Providing Written Notice,,,,,,,1
fc153,Boarder/Lodger Workflow,Providing Written Notice,Contacting Local Tenants' Advocacy Services,,,,,,,1
fc161,Breach of Agreement Workflow,Identifying the Breach,Issuance of Termination Notice,,,,,,,1
fc162,Rent Increase Workflow,Rent Increase Notification,Issuance of Termination Notice,,,,,,,1
fc163,Extraordinary Grounds Workflow,Grounds for Termination,Issuance of Termination Notice,,,,,,,1
fc164,Premises Unusable Workflow,Condition of Premises,Immediate Termination Notice,,,,,,,1
fc171,Discrimination Complaint Workflow,Identifying Discrimination,Making a Complaint to ADB or AHRC,,,,,,,1
fc172,Harassment Workflow,Identifying Discrimination,Making a Complaint to ADB or AHRC,,,,,,,1
fc173,Legal Advice Workflow,Seeking Legal Advice,Filing Formal Complaints,,,,,,,1
fc181,Transfer Workflow,Requesting Consent from Landlord,Providing Written Consent,,,,,,,1
fc182,Sub-Letting Workflow,Preparing a Sub-Letting Agreement,Requesting Consent from Landlord,,,,,,,1
fc183,Bond Handling Workflow,Payment of Bond,Depositing the Bond,,,,,,,1
fc191,Tenant Listing Workflow,Listing Requirements,Notifying Tenants of Intended Listing,,,,,,,1
fc192,Access Workflow,Finding Out About a Listing,Contacting Database Operators,,,,,,,1
fc193,Amendments and Removal Workflow,Identifying Errors in Listings,Contacting Database Operators,,,,,,,1
fc194,Dispute Resolution Workflow,Initiating a Complaint with NCAT,Application to NCAT for Disputes,,,,,,,1
fc201,Installation Workflow,Landlord＊s Responsibility to Install Smoke Alarms,Location and Type of Smoke Alarms,,,,,,,1
fc202,Maintenance Workflow,Annual Maintenance by Landlords,Tenant＊s Obligation to Notify Issues,,,,,,,1
fc203,Notification Workflow,Tenant＊s Obligation to Notify Issues,Communication in Writing,,,,,,,1
fc204,Battery Replacement Workflow,Landlord＊s Responsibility to Install Smoke Alarms,Tenant＊s Obligation to Notify Issues,,,,,,,1
fc205,Dispute Workflow,Application to NCAT,Preventing Interference with Smoke Alarms,,,,,,,1
fc211,Mortgage Default Workflow,Receiving a Demand for Rent,Negotiating with Mortgagee,,,,,,,1
fc212,Eviction by Sheriff Workflow,Court Order for Possession,Providing Written Notice to Vacate,,,,,,,1
fc213,Dispute Resolution Workflow,Application to Supreme Court or NCAT,Preparing Legal Documentation,,,,,,,1
fc214,Bond Recovery Workflow,Lodging a Bond Claim,Application to Supreme Court or NCAT,,,,,,,1
fc215,Negotiation Workflow,Discussing Terms with Mortgagee,Formalizing Agreements,,,,,,,1
fc221,Rent Reduction Workflow,Negotiating Rent Reduction with Landlord,Applying to NCAT,,,,,,,1
fc222,Repairs Workflow,Reporting Damage to Landlord,Handling Urgent Repairs,,,,,,,1
fc223,Compensation Workflow,Documenting Losses,Applying to NCAT,,,,,,,1
fc224,Termination Workflow,Providing Immediate Termination Notices,Moving Out and Returning Keys,,,,,,,1
fc225,Safety and Damage Workflow,Keeping Out of Unsafe Premises,Handling Urgent Repairs,,,,,,,1
fc231,Utility Repairs Workflow,Tenant's Obligation to Notify Landlord of Repairs,Landlord's Responsibility for Utility Repairs,,,,,,,1
fc232,Maintenance Workflow,Tenant's Obligation to Notify Landlord of Repairs,Routine Inspections by Landlord,,,,,,,1
fc233,Utility Supply Workflow,Landlord's Responsibility for Initial Setup,Tenant's Responsibility for Consumption Charges,,,,,,,1
fc234,Disputes Workflow,Application to NCAT for Disputes,Seeking Ombudsman Support,,,,,,,1
fc235,Rent Reduction Workflow,Applying for Rent Reduction,Application to NCAT for Disputes,,,,,,,1
fc241,Immediate Response to Mould,Notify Landlord of Mould Issues,Mitigate Losses,,,,,,,1
fc242,Seeking Repairs,Notify Landlord of Mould Issues,Apply for Tribunal Orders,,,,,,,1
fc243,Claiming Compensation,Provide Evidence of Mould,Apply for Tribunal Orders,,,,,,,1
fc244,Leaving the Premises,Notify Landlord of Termination,Mitigate Losses,,,,,,,1
fc251,Goods Disposal Workflow,Providing Notice of Disposal,Disposal of Perishable Goods and Rubbish,,,,,,,1
fc252,Goods Retrieval Workflow,Claiming Goods Before Disposal,Motor Vehicles Special Rules,,,,,,,1
fc253,Recordkeeping Workflow,Providing Notice of Disposal,Retention Periods for Records,,,,,,,1
fc254,Disputes Workflow,Claiming Goods Before Disposal,Application to Tribunal for Goods-Related Disputes,,,,,,,1
fc255,Compensation Workflow,Documenting Unlawful Disposal,Application to Tribunal for Goods-Related Disputes,,,,,,,1
fc261,Immediate Response to Hazard,Notify Landlord of Damage or Hazards,Mitigate Risks,,,,,,,1
fc262,Requesting Repairs,Notify Landlord of Damage or Hazards,Apply for Tribunal Orders,,,,,,,1
fc263,Compensation for Losses,Provide Evidence to Tribunal,Apply for Tribunal Orders,,,,,,,1
fc264,Leaving the Premises,Notify Landlord of Termination,Return Keys and Document Condition,,,,,,,1
fc271,Disputes Workflow,Notifying the Proprietor of Issues,Application to NCAT for Disputes,,,,,,,1
fc272,Eviction Process Workflow,Providing Valid Notice of Termination,Quiet Enjoyment of Premises,,,,,,,1
fc273,Repairs Workflow,Notifying the Proprietor of Issues,Proprietor's Responsibility for Repairs,,,,,,,1
fc274,Occupancy Rights Workflow,Quiet Enjoyment of Premises,Security Deposit Management,,,,,,,1
fc281,Premises Access Workflow,Tenants�?Right to Quiet Enjoyment,Landlord's Obligation to Provide Notice,,,,,,,1
fc282,Sale of Premises Workflow,Landlord's Disclosure Obligation,Providing Written Notice of Termination,,,,,,,1
fc283,Ending Agreement Workflow,Providing Written Notice of Termination,Termination for Non-Disclosure,,,,,,,1
fc284,Rights Workflow,Tenants�?Right to Quiet Enjoyment,Limits on Open House Inspections,,,,,,,1
fc285,Compensation Workflow,Documenting Losses,Application to NCAT for Disputes,,,,,,,1
fd011,National Risk Assessment (NRA) Preparation,Conduct Risk Assessment,Stakeholder Engagement,,,,,,,1
fd012,Post-NRA Policy Actions,Conduct Risk Assessment,Policy Alignment,,,,,,,1
fd021,Risk Analysis Workflow,Conduct Risk Assessment,Data Collection and Analysis,,,,,,,1
fd022,Policy Implementation Workflow,Policy Alignment,Stakeholder Engagement,,,,,,,1
fd031,Risk Mitigation Workflow,Assess Risk of Terrorist Financing (TF),Develop Proportionate Measures,,,,,,,1
fd051,AML Compliance Process for Real Estate,Conduct Due Diligence,Assess Risk Profile,,,,,,,1
fd052,Risk-Based Supervision in Real Estate,Assess Risk Profile,Verify Beneficial Ownership,,,,,,,1
fd053,Onboarding New Clients,Conduct Due Diligence,Verify Beneficial Ownership,,,,,,,1
fd061,Program Planning and Monitoring,Evaluate Program Feasibility,Risk Assessment,,,,,,,1
fd062,Transparency and Accountability Measures,Financial Reporting,Risk Assessment,,,,,,,1
fd063,Governance of Operational Structure,Evaluate Program Feasibility,Risk Assessment,,,,,,,1
fd071,Application Process for Permit,Submit Request,Verify Details,,,,,,,1
fd072,Compliance Verification,Submit Request,Verify Details,,,,,,,1
fd073,Renewal of License,Submit Request,Verify Details,,,,,,,1
fd081,Financial Institution Supervision,Risk Assessment,Risk Mitigation Strategy Development,,,,,,,1
fd082,Designated Non-Financial Businesses and Professions (DNFBPs) Supervision,Risk Assessment,Training and Capacity Building,,,,,,,1
fd083,Virtual Asset Service Providers (VASPs) Regulation,Risk Assessment,Technological Tools Implementation,,,,,,,1
fd084,National Risk Assessment Coordination,Risk Assessment,Stakeholder Engagement,,,,,,,1
fd091,Risk Management for Virtual Asset Service Providers (VASPs),Conduct Risk Assessment,Develop Mitigation Strategies,,,,,,,1
fd092,AML/CFT Compliance for Financial Institutions,Engage Stakeholders,Conduct Risk Assessment,,,,,,,1
fd101,Digital Identity Onboarding,Identity Verification,Data Submission,,,,,,,1
fd102,Financial Transaction Processing,Transaction Initiation,Identity Verification,,,,,,,1
fd103,Compliance Management,Data Collection,Identity Verification,,,,,,,1
fd111,AML Compliance Framework,Transaction Monitoring,Risk Assessment,,,,,,,1
fd112,Terrorist Financing Risk Mitigation,Customer Due Diligence (CDD),Compliance Review,,,,,,,1
fd113,National Risk Assessment,Governance and Scoping,Risk Assessment,,,,,,,1
fd121,Identity Verification Process,Verification,Data Validation,,,,,,,1
fd122,Verification,Approval Process,Verification,,,,,,,1
fd123,Regulatory Compliance Monitoring,Data Validation,Approval Process,,,,,,,1
fd131,Shell Egg Processing,Receiving Shell Eggs,Washing Shell Eggs,,,,,,,1
fd132,Returned Product Handling,Receiving Shell Eggs,Returned Products,,,,,,,1
fd133,Hazard Monitoring and Control,Receiving Shell Eggs,Washing Shell Eggs,,,,,,,1
fd141,Shell Egg Processing,Receiving Shell Eggs,Washing Shell Eggs,,,,,,,1
fd142,Returned Product Evaluation,Receiving Shell Eggs,Returned Product Handling,,,,,,,1
fd143,Hazard Control and Monitoring,Receiving Shell Eggs,Washing Shell Eggs,,,,,,,1
fd151,Raw Material Preparation for Fully Cooked Roast Beef,Receiving Raw Meat (Eye Rounds),Cold Storage,,,,,,,1
fd152,Cooking and Cooling Process,Cooking (CCP 1),Chilling (CCP 2),,,,,,,1
fd153,Packaging and Distribution,Packaging and Labeling,Storage/Distribution,,,,,,,1
fd161,Pre-Harvest Management,Breeder Flock & Hatchery,Grow-out Houses,,,,,,,1
fd162,Slaughter and Processing,Live Receiving and Hanging,Scalding,,,,,,,1
fd181,Group-Wide Compliance for Financial Institutions,Group-wide Information Sharing,Suspicious Activity Reporting (SAR),,,,,,,1
fd182,Enhancing Cross-Sector Information Sharing,Public-Private Collaboration,Legal and Regulatory Framework Alignment,,,,,,,1
fd191,AML/CFT Compliance for Financial Inclusion,Risk Assessment and Mitigation,Customer Due Diligence (CDD),,,,,,,1
fd192,Digital Financial Inclusion Framework,Digital Financial Inclusion,Simplified Due Diligence (SDD) Regime,,,,,,,1
fd193,Enhancing Collaboration for Financial Inclusion,Public-Private Collaboration,Customer Due Diligence (CDD),,,,,,,1
fd201,Establishing Correspondent Banking Relationships,Customer Due Diligence (CDD),Risk Assessment and Monitoring,,,,,,,1
fd202,Managing Correspondent Banking Risks,Ongoing Transaction Monitoring,Clear Governance Agreements,,,,,,,1
fd203,Enhancing Collaboration for Risk Mitigation,Public-Private Collaboration,Enhanced Due Diligence (EDD),,,,,,,1
fd211,Criminalizing Terrorist Financing Activities,Defining Terrorist Financing Offenses,Applying Targeted Financial Sanctions,,,,,,,1
fd212,Risk Assessment and Mitigation Framework,Risk-Based Assessment for Compliance,Enhanced Due Diligence for High-Risk Areas,,,,,,,1
fd213,Accountability and Legal Framework,Legal and Administrative Liability,Prosecution of Ancillary Offenses,,,,,,,1
fd221,MVTS Risk Management Framework,Risk Assessment,Customer Due Diligence (CDD),,,,,,,1
fd222,Transaction Oversight and Reporting,Transaction Monitoring,Reporting Suspicious Transactions,,,,,,,1
fd223,Enhancing AML/CFT Compliance through Collaboration,Public-Private Collaboration,Risk Assessment,,,,,,,1
fd231,AML/CFT Data Collection Framework,Data Collection and Organization,Data Harmonization Across Agencies,,,,,,,1
fd232,AML/CFT Data Analysis and Reporting,Data Presentation and Dissemination,Performance Metrics and Evaluation,,,,,,,1
fd241,AML/CFT Risk-Based Supervisory Framework,Understanding ML/TF Risks,Market Entry Controls,,,,,,,1
fd242,Enforcement and Sanctions Mechanism,Remedial Actions and Sanctions,Coordination and Cooperation,,,,,,,1
fd243,Data-Driven Risk Management,Data Collection and Analysis,Understanding ML/TF Risks,,,,,,,1
fd251,Enhancing Transparency for Legal Persons,Understanding Risks of Legal Persons and Arrangements,Mechanisms to Obtain Beneficial Ownership Information,,,,,,,1
fd252,Legal Arrangements and Trusts Transparency,Understanding Risks of Legal Persons and Arrangements,Access to Beneficial Ownership Information by Authorities,,,,,,,1
fd253,International Cooperation and Information Sharing,Coordination Between Competent Authorities,Access to Beneficial Ownership Information by Authorities,,,,,,,1
fd261,Risk-Based Supervision Framework,Understanding ML/TF Risks,Risk-Based Approach to Supervision,,,,,,,1
fd262,Banking Sector Compliance Mechanism,Customer Due Diligence (CDD),Ongoing CDD/Monitoring,,,,,,,1
fd263,AML/CFT Operational Enhancements,Training and Awareness,Reporting Suspicious Transactions,,,,,,,1
fd271,National AML/CFT Risk Management,Understanding National Risks and Coordination,Customer Due Diligence (CDD),,,,,,,1
