NodeID1,Top_Node,REID1,RE1,NodeID2,Domain(L1),REID2,RE2,NodeID3,Subdomain(L2),REID3,RE3,NodeID4,Workflow(L3),REID4,RE4,NodeID5,Unit_Node1,Description(L4),REID5,RE5,NodeID6,NextNode
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff08,Statement of Age,rf08,Belonging to node 'Statement of Age',ff081,Statements of Age,rf081,Belonging to node 'Statements of Age',ff0811,Statement of Age,"Age refers to the period during which, after distillation and before bottling, distilled spirits have been stored in oak containers.",rf0811,Follow node 'Statement of Age',ff0812,Specific Age Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff08,Statement of Age,rf08,Belonging to node 'Statement of Age',ff081,Statements of Age,rf081,Belonging to node 'Statements of Age',ff0812,Specific Age Statement,"Indicates the exact age of the distilled spirits, often appearing as ""___ years old.""",rf0811,Follow node 'Specific Age Statement',ff0813,Storage Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff08,Statement of Age,rf08,Belonging to node 'Statement of Age',ff081,Statements of Age,rf081,Belonging to node 'Statements of Age',ff0813,Storage Statement,"A declaration indicating the duration and type of container used for storage, such as ""stored __ years in oak barrels.""",rf0811,Follow node 'Storage Statement',ff080,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff08,Statement of Age,rf08,Belonging to node 'Statement of Age',ff082,Label Requirements for Whiskies,rf082,Belonging to node 'Label Requirements for Whiskies',ff0821,Miscellaneous Age Reference,"General references to the age that may not provide a specific duration, often inconspicuously mentioned in the label's back text.",rf0821,Follow node 'Miscellaneous Age Reference',ff0822,Distillation Date
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff08,Statement of Age,rf08,Belonging to node 'Statement of Age',ff082,Label Requirements for Whiskies,rf082,Belonging to node 'Label Requirements for Whiskies',ff0822,Distillation Date,"The date on which the spirits were distilled, required under specific conditions, and often paired with storage statements.",rf0821,Follow node 'Distillation Date',ff0813,Storage Statement
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff08,Statement of Age,rf08,Belonging to node 'Statement of Age',ff082,Label Requirements for Whiskies,rf082,Belonging to node 'Label Requirements for Whiskies',ff0813,Storage Statement,"A declaration indicating the duration and type of container used for storage, such as ""stored __ years in oak barrels.""",rf0821,Follow node 'Storage Statement',ff080,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff09,Containers,rf09,Belonging to node 'Containers',ff091,General Container Features,rf091,Belonging to node 'General Container Features',ff0911,Design of the Container,The design of the container must not be visually misleading as to the container°Øs actual capacity.,rf0911,Follow node 'Design of the Container',ff0912,Materials for Containers
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff09,Containers,rf09,Belonging to node 'Containers',ff091,General Container Features,rf091,Belonging to node 'General Container Features',ff0912,Materials for Containers,Materials used in the construction of containers must be FDA-approved for packaging beverage alcohol products.,rf0911,Follow node 'Materials for Containers',ff090,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff09,Containers,rf09,Belonging to node 'Containers',ff092,Standard Containers,rf092,Belonging to node 'Standard Containers',ff0921,Standard Container Criteria,A container is considered standard if the contents are visible and the design is not distinctive or unusual.,rf0921,Follow node 'Standard Container Criteria',ff0922,Maximum Container Capacity
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff09,Containers,rf09,Belonging to node 'Containers',ff092,Standard Containers,rf092,Belonging to node 'Standard Containers',ff0922,Maximum Container Capacity,"Specifies the maximum allowable capacity for containers based on the standards of fill, accounting for headspace limits.",rf0921,Follow node 'Maximum Container Capacity',ff090,End
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff09,Containers,rf09,Belonging to node 'Containers',ff093,Non-Standard Containers,rf093,Belonging to node 'Non-Standard Containers',ff0931,Non-Standard Containers,"A container is non-standard if the contents are not visible or the design is distinctive, unusual, or non-traditional.",rf0931,Follow node 'Non-Standard Containers',ff0932,Maximum Container Capacity
f0,KG,r,The field of Alcohol is subordinate to the main node.,ff,Alcohol,rf,Belonging to node 'Alcohol',ff09,Containers,rf09,Belonging to node 'Containers',ff093,Non-Standard Containers,rf093,Belonging to node 'Non-Standard Containers',ff0932,Maximum Container Capacity,"Specifies the maximum allowable capacity for containers based on the standards of fill, accounting for headspace limits.",rf0931,Follow node 'Maximum Container Capacity',ff090,End
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg011,Helping Students Cope with Anxiety,rg011,Belonging to node 'Helping Students Cope with Anxiety',fg0111,Anxiety Management Strategies,"Providing strategies for teenagers to manage their anxiety, such as diaphragmatic breathing, problem-solving, and emotional regulation.",rg0111,Follow node 'Anxiety Management Strategies',fg0112,Guidance Counsellor Role
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg011,Helping Students Cope with Anxiety,rg011,Belonging to node 'Helping Students Cope with Anxiety',fg0112,Guidance Counsellor Role,"The role of guidance counsellors includes actively listening to students, empathizing with their experiences, and providing tailored advice for managing emotional challenges.",rg0111,Follow node 'Guidance Counsellor Role',fg0113,Biological Basis of Anxiety
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg011,Helping Students Cope with Anxiety,rg011,Belonging to node 'Helping Students Cope with Anxiety',fg0113,Biological Basis of Anxiety,"An explanation of how anxiety triggers physiological responses, such as increased heart rate and adrenaline, designed to prepare the body for action.",rg0111,Follow node 'Biological Basis of Anxiety',fg010,End
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg012,Supporting Emotional Well-being in Schools,rg012,Belonging to node 'Supporting Emotional Well-being in Schools',fg0112,Guidance Counsellor Role,"The role of guidance counsellors includes actively listening to students, empathizing with their experiences, and providing tailored advice for managing emotional challenges.",rg0121,Follow node 'Guidance Counsellor Role',fg0113,Biological Basis of Anxiety
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg012,Supporting Emotional Well-being in Schools,rg012,Belonging to node 'Supporting Emotional Well-being in Schools',fg0113,Biological Basis of Anxiety,"An explanation of how anxiety triggers physiological responses, such as increased heart rate and adrenaline, designed to prepare the body for action.",rg0121,Follow node 'Biological Basis of Anxiety',fg010,End
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg013,Promoting Anxiety Awareness,rg013,Belonging to node 'Promoting Anxiety Awareness',fg0111,Anxiety Management Strategies,"Providing strategies for teenagers to manage their anxiety, such as diaphragmatic breathing, problem-solving, and emotional regulation.",rg0131,Follow node 'Anxiety Management Strategies',fg0113,Biological Basis of Anxiety
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg01,GUIDELINE (An IGC Publication)2019,rg01,Belonging to node 'GUIDELINE (An IGC Publication)2019',fg013,Promoting Anxiety Awareness,rg013,Belonging to node 'Promoting Anxiety Awareness',fg0113,Biological Basis of Anxiety,"An explanation of how anxiety triggers physiological responses, such as increased heart rate and adrenaline, designed to prepare the body for action.",rg0131,Follow node 'Biological Basis of Anxiety',fg010,End
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg02,GUIDELINE (An IGC Publication)2024,rg02,Belonging to node 'GUIDELINE (An IGC Publication)2024',fg021,Ultra-Processed Foods and Public Health,rg021,Belonging to node 'Ultra-Processed Foods and Public Health',fg0211,Ultra-Processed Food Risks,"Explores the health risks associated with ultra-processed foods, including increased risks of cardiometabolic diseases, cancer, dementia, and inflammatory bowel disease.",rg0211,Follow node 'Ultra-Processed Food Risks',fg0212,Dietary Experiments
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg02,GUIDELINE (An IGC Publication)2024,rg02,Belonging to node 'GUIDELINE (An IGC Publication)2024',fg021,Ultra-Processed Foods and Public Health,rg021,Belonging to node 'Ultra-Processed Foods and Public Health',fg0212,Dietary Experiments,"Discusses clinical trials and experiments highlighting the physiological and psychological effects of ultra-processed foods, such as weight gain and altered brain activity.",rg0211,Follow node 'Dietary Experiments',fg0213,Food Industry Practices
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg02,GUIDELINE (An IGC Publication)2024,rg02,Belonging to node 'GUIDELINE (An IGC Publication)2024',fg021,Ultra-Processed Foods and Public Health,rg021,Belonging to node 'Ultra-Processed Foods and Public Health',fg0213,Food Industry Practices,Examines the financial incentives of food corporations and their role in promoting ultra-processed foods.,rg0211,Follow node 'Food Industry Practices',fg0214,Impact on Children°Øs Health
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg02,GUIDELINE (An IGC Publication)2024,rg02,Belonging to node 'GUIDELINE (An IGC Publication)2024',fg021,Ultra-Processed Foods and Public Health,rg021,Belonging to node 'Ultra-Processed Foods and Public Health',fg0214,Impact on Children°Øs Health,"Analyzes the long-term effects of ultra-processed food consumption from early childhood, including potential impacts on brain development and health.",rg0211,Follow node 'Impact on Children°Øs Health',fg0215,Global Expansion of Ultra-Processed Foods
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg02,GUIDELINE (An IGC Publication)2024,rg02,Belonging to node 'GUIDELINE (An IGC Publication)2024',fg021,Ultra-Processed Foods and Public Health,rg021,Belonging to node 'Ultra-Processed Foods and Public Health',fg0215,Global Expansion of Ultra-Processed Foods,Details the aggressive marketing of ultra-processed foods in low-income countries and its public health implications.,rg0211,Follow node 'Global Expansion of Ultra-Processed Foods',fg020,End
f0,KG,r,The field of IGC is subordinate to the main node.,fg,IGC,rg,Belonging to node 'IGC',fg02,GUIDELINE (An IGC Publication)2024,rg02,Belonging to node 'GUIDELINE (An IGC Publication)2024',fg022,The Role of Guidance Counsellors,rg022,Belonging to node 'The Role of Guidance Counsellors',fg0221,Guidance Counsellor Role,"Describes the comprehensive role of guidance counsellors in providing educational, vocational, and personal/social support.",rg0221,Follow node 'Guidance Counsellor Role',fg0222,Mental Health Framework
